heartRate,stepCount,activeEnergyBurned,runningSpeed,fatigue_label
89,2445,949,0.06644736842105263,1
150,9026,706,0.17021739130434782,0
172,15277,562,0.06709302325581395,0
150,4574,409,0.029999999999999995,1
103,18896,880,0.023636363636363636,0
142,4825,411,0.05823529411764706,0
154,8151,874,0.14315217391304347,1
97,4061,807,0.20557692307692307,1
142,18882,968,0.18516129032258066,1
154,15264,992,0.16022727272727272,0
119,3639,419,0.08697674418604652,0
87,18280,981,0.6729411764705882,1
171,18406,795,0.14262626262626263,0
88,15212,962,0.38666666666666666,0
113,15005,477,0.05421686746987952,0
166,1122,449,0.14,0
179,8844,680,0.08374999999999999,1
116,16649,145,0.08545454545454545,0
151,12604,169,0.3267857142857143,1
130,12986,939,0.07302083333333333,0
101,17883,142,0.053661971830985915,0
162,1077,102,0.014059405940594058,1
122,1041,339,0.15,0
138,18098,407,0.1036036036036036,0
115,13883,667,0.2997368421052632,1
130,6975,817,0.115,0
122,1238,828,0.06896551724137931,0
170,1812,338,0.12,0
166,10674,594,0.0976271186440678,0
107,18271,236,0.12989690721649483,0
139,16940,227,0.07311111111111111,1
161,10412,207,0.12130841121495327,1
160,19311,495,0.6981818181818181,0
127,16846,294,0.2073913043478261,1
157,9471,298,0.591875,0
129,7809,969,0.053738317757009345,0
175,7836,606,0.10476190476190475,0
102,14314,488,0.354,0
115,16971,507,0.11931372549019607,0
135,15687,647,0.029848484848484846,1
103,9537,578,0.14980000000000002,0
161,11295,269,0.18692307692307691,0
122,6421,786,0.01280373831775701,0
164,14535,761,0.06318181818181817,0
137,1956,626,0.1469090909090909,1
123,11481,459,0.014545454545454545,0
176,18950,326,0.16397435897435897,0
149,16647,428,0.09352941176470589,1
83,7446,981,0.30214285714285716,0
99,10671,453,0.0140625,0
179,9150,895,0.04230769230769231,0
175,2196,589,0.11897058823529412,0
151,6326,679,0.06613636363636365,1
152,14544,455,0.16904761904761903,0
150,9741,479,0.09829059829059829,1
100,7018,624,0.05745283018867924,0
163,14861,881,0.07194805194805196,1
106,18027,265,0.80875,0
87,7796,146,0.305,0
100,1420,997,0.06681818181818182,0
120,2738,487,0.05640625,1
165,2990,427,0.19842857142857143,1
139,12880,749,0.22186440677966102,0
146,4969,150,0.025045871559633028,1
126,13068,311,0.11317460317460318,0
178,12885,773,0.14978260869565216,0
149,5757,968,0.13073170731707318,0
155,3996,608,0.0708955223880597,1
123,5731,831,0.07089285714285715,1
128,6676,354,0.19576923076923075,0
177,8399,209,0.12755555555555556,1
147,12208,527,0.312,1
140,12044,564,0.31869565217391305,0
158,10025,294,0.03666666666666667,0
88,15019,796,0.30333333333333334,1
168,12475,791,0.19083333333333333,0
155,16432,293,0.4822222222222222,1
113,8241,720,0.12047619047619047,0
163,10645,952,0.5584615384615385,1
137,17383,110,0.0824561403508772,1
140,9422,957,0.6975,1
169,14749,474,0.6010526315789474,0
96,3232,682,0.0932,0
120,6841,974,0.158494623655914,1
146,11527,379,0.28,0
130,12955,633,0.02054945054945055,0
167,15688,104,0.08991150442477876,0
100,13453,701,0.12520833333333334,0
128,13220,139,0.0974390243902439,0
98,15516,128,0.23612244897959184,0
86,7986,640,0.3463636363636364,1
121,2309,858,0.3097560975609756,0
149,1272,423,0.005135135135135135,1
115,16044,925,0.21675,1
141,5009,525,0.0810204081632653,1
132,11527,822,0.008095238095238095,0
133,1480,412,0.1835483870967742,1
162,16711,441,0.078,1
88,14794,363,0.1093103448275862,0
112,3141,458,0.16169811320754718,0
144,10534,170,0.032543859649122805,0
128,17942,350,0.08294117647058823,0
174,11251,506,0.19971428571428573,0
158,1799,741,0.07148936170212766,0
115,8857,899,0.15646341463414634,0
139,16814,406,0.03428571428571429,0
146,2850,137,0.21981818181818183,0
129,14054,223,0.0652054794520548,0
128,10672,799,0.08948275862068966,1
152,9052,486,0.2408695652173913,0
140,15711,790,0.07671875,1
117,3458,780,0.009529411764705883,0
93,7544,881,0.2576315789473684,0
149,2442,716,0.3828571428571429,0
132,11885,721,0.16532258064516128,0
157,15547,225,0.137375,1
82,3614,399,0.6504347826086957,0
146,9281,880,0.04988888888888889,0
143,6864,407,0.017280701754385966,0
160,9737,740,0.3275,0
149,5354,200,0.18462686567164177,0
114,9265,182,0.06744186046511627,0
145,16635,168,0.8063636363636363,1
151,15055,389,0.010103092783505154,0
126,6869,567,0.8792307692307693,1
166,6605,488,1.0654545454545454,0
108,16395,241,0.08457831325301204,1
95,11575,127,0.010842105263157894,1
128,18381,324,0.3019444444444444,0
129,12579,619,0.03777777777777778,1
146,5250,215,0.09284090909090909,0
103,14310,676,0.05879629629629629,1
177,14239,780,0.34840000000000004,1
81,1220,581,0.10243697478991597,1
117,8857,548,0.25075,1
97,2056,704,0.5171428571428571,1
156,9948,452,0.04418918918918919,0
98,12948,139,0.07620689655172413,0
120,18436,676,0.030485436893203884,1
142,6335,662,0.061192660550458716,1
89,18531,599,0.10416666666666667,0
169,3154,515,0.10059322033898305,0
107,6913,263,0.21857142857142858,1
172,1890,347,0.1575,0
167,18552,125,0.09758620689655173,0
119,5971,690,0.13594202898550725,0
90,16701,740,0.3427777777777778,0
157,3048,476,0.008411214953271028,0
149,14757,838,0.015000000000000001,0
116,12286,358,0.08785714285714286,0
154,3114,235,0.11364406779661017,0
131,15203,715,0.15567567567567567,0
97,13818,773,0.10767441860465116,1
124,9562,892,0.025384615384615387,0
128,4135,494,0.09844444444444443,0
142,2171,488,0.6205555555555555,0
129,11076,937,0.1275925925925926,0
122,4405,483,0.8585714285714285,1
87,18823,527,0.12877777777777777,1
85,6695,124,0.10535714285714286,0
146,13124,462,0.034716981132075476,0
137,17813,481,0.26155555555555554,0
158,8021,887,0.2882608695652174,0
103,2393,695,0.1407843137254902,1
137,6282,658,1.1554545454545455,1
166,2381,771,0.15357142857142855,1
152,9680,199,0.17609756097560975,0
106,1317,754,0.09588235294117646,1
156,12414,730,0.16521739130434782,1
152,16033,562,0.061886792452830186,1
115,18954,385,0.15405797101449276,1
105,12509,272,0.02602739726027397,1
85,6926,454,0.13585714285714284,1
132,18129,892,0.12531645569620253,0
175,16639,710,0.11198198198198198,1
82,1888,761,0.09067796610169492,0
97,6085,494,0.18489361702127657,0
84,6312,290,0.5009090909090909,1
117,7091,692,0.017763157894736842,0
111,18961,712,0.16166666666666665,0
170,14940,810,0.26340425531914896,1
82,5866,380,0.08499999999999999,1
90,7548,286,0.08257142857142857,1
102,7587,953,0.07876106194690266,0
110,5133,295,0.0853125,1
136,1217,159,0.1864,0
97,16180,369,0.18739130434782608,0
118,13405,215,0.13499999999999998,0
126,11732,930,0.2509302325581395,0
87,5381,568,0.025277777777777777,0
111,5458,380,0.02403846153846154,0
172,8244,328,0.875,0
175,14469,742,0.174,0
108,7853,387,0.14515151515151514,1
159,4983,991,0.04642857142857143,0
174,5181,947,0.12967032967032968,1
153,14437,919,0.11627906976744186,1
113,9631,898,0.08097560975609756,0
175,2945,635,0.175,1
127,10435,662,0.14559322033898306,0
126,2792,439,0.185,0
101,13606,453,0.08267605633802817,1
90,6636,229,0.14846938775510204,1
131,7400,253,0.5532,0
102,17179,441,0.08382978723404255,0
136,8727,766,0.2338775510204082,1
156,8232,130,0.19376811594202897,1
83,8563,693,0.006380952380952381,0
82,15233,703,0.03439393939393939,0
125,4242,779,0.1728333333333333,0
129,15431,995,0.13644859813084112,1
89,1825,185,0.05848739495798319,0
89,10337,585,0.07484848484848486,1
146,5410,172,0.1310891089108911,0
161,2016,426,0.25941176470588234,0
147,2648,772,0.16884615384615384,1
176,15094,495,0.06896551724137931,0
134,10906,800,0.44299999999999995,0
177,9310,956,0.021573033707865168,0
105,16642,658,0.049699999999999994,0
123,19457,257,0.02588235294117647,0
105,3541,693,0.13179104477611941,1
154,8124,944,0.04505050505050505,1
164,11440,873,0.2450909090909091,0
81,1994,458,0.10031914893617021,0
95,4527,681,1.206,0
117,3631,282,0.517,0
115,2507,405,0.79,0
120,19640,245,0.09688679245283019,0
125,5952,395,0.08189655172413793,1
122,8184,833,0.1494,1
149,16244,287,0.34305555555555556,0
100,15658,197,0.04381818181818182,0
101,2952,987,1.032,1
106,11565,597,0.077,0
159,6883,788,0.054615384615384614,1
81,9803,474,0.27615384615384614,0
132,1599,242,0.38055555555555554,1
152,6885,165,0.037941176470588235,1
175,17376,790,0.1723404255319149,0
132,11842,790,0.16186813186813187,0
83,1816,139,0.09485436893203883,1
128,6378,698,0.008706896551724137,1
179,7507,785,0.8466666666666666,0
91,15979,488,0.03378048780487805,0
134,11203,320,0.2351111111111111,0
152,6358,961,0.1291743119266055,0
117,19847,691,0.21956521739130433,1
178,5557,179,0.4407692307692308,1
112,15487,811,0.06254545454545454,0
130,6953,427,0.07069565217391305,1
156,8993,800,0.1636842105263158,1
129,19408,551,0.021607142857142856,0
128,16110,209,0.029629629629629627,0
173,3990,884,0.15268817204301074,0
150,19039,374,0.14428571428571427,1
147,6766,143,0.06795698924731183,0
122,13237,739,0.17239130434782607,0
165,8111,882,0.14276190476190476,0
108,16329,212,0.1264516129032258,0
91,13318,982,0.13591836734693877,0
106,3430,196,0.10333333333333333,1
89,6366,904,0.2703921568627451,0
131,6085,587,0.0325,0
173,11153,102,0.245,0
164,16802,615,0.19454545454545455,1
168,7731,500,0.011610169491525425,0
123,2884,943,0.3985185185185185,1
88,9323,495,0.5644,1
102,15967,193,0.03144444444444445,0
138,7861,526,0.30272727272727273,1
105,10920,174,0.04285714285714286,0
147,4877,255,0.009620253164556962,0
162,9734,132,0.21527272727272728,1
98,17959,219,0.10955223880597015,0
92,13172,856,0.184468085106383,1
150,9517,952,0.35518518518518516,0
117,10592,917,0.07261363636363637,1
165,17035,385,0.09999999999999999,0
149,15930,788,0.06746031746031746,1
168,5462,598,0.06655462184873949,0
177,7170,241,1.4289999999999998,0
105,6747,449,0.07780487804878049,1
91,11300,146,0.039733333333333336,1
160,5492,236,0.26107142857142857,0
163,1029,424,0.12202127659574469,1
126,4935,901,0.0575,0
122,15336,646,0.15983050847457628,0
161,6816,833,0.032735042735042734,0
134,4601,738,0.08476190476190476,0
126,18392,799,0.0858974358974359,0
106,1989,721,0.3984615384615384,0
80,14736,580,0.14095890410958903,0
145,8694,493,0.10660377358490566,1
129,2457,328,0.100188679245283,1
170,7094,988,0.2465217391304348,0
113,12526,558,0.1619718309859155,1
90,12345,789,0.1414,0
123,9193,716,0.14142857142857143,0
134,3320,651,0.1788095238095238,0
117,4821,941,0.17577777777777778,0
106,1327,607,0.11266666666666666,0
160,8452,405,0.08966386554621848,0
96,6639,613,0.019069767441860463,0
104,8739,491,0.1046969696969697,0
163,10815,630,0.09782608695652174,0
102,2756,127,0.15966101694915255,0
87,19495,955,0.0730188679245283,0
144,3124,333,0.24596153846153845,1
118,7265,603,0.14211538461538462,0
164,8317,135,0.031293103448275864,0
131,2303,301,0.13363636363636364,0
84,18733,594,0.15816091954022987,0
150,7168,213,0.011594202898550725,1
170,7729,887,0.1506060606060606,0
171,9213,705,0.07975,1
81,15117,877,0.12219512195121951,0
163,7801,776,0.19590163934426227,0
86,14881,841,0.21205128205128204,0
155,11555,324,0.29038461538461535,0
169,17029,353,0.006608695652173913,1
171,16007,206,0.28617021276595744,0
95,3912,919,0.053066666666666665,0
140,12034,670,0.0072839506172839505,0
84,2219,624,0.166986301369863,0
139,16377,119,0.10518181818181818,0
145,8288,646,0.15150943396226413,0
94,10973,199,0.0911111111111111,1
88,3148,625,0.01787037037037037,0
165,16487,203,0.11734513274336283,1
89,17295,369,0.09519999999999999,0
133,9252,607,0.03358695652173913,0
87,2461,747,0.19025641025641024,0
99,19290,668,0.022407407407407407,1
98,2378,857,0.05788135593220339,1
87,2757,118,0.17707692307692308,0
123,18019,432,0.13440860215053763,0
109,17983,573,1.451,0
99,9454,566,0.07973684210526316,0
138,15397,626,0.2517543859649123,0
178,11530,441,0.11454545454545455,0
164,3996,887,0.21388059701492537,1
174,15559,284,0.019230769230769232,0
87,16289,368,0.13921052631578948,0
137,11992,421,0.14407894736842106,1
143,17345,349,0.10270833333333333,1
120,3810,715,0.023904761904761904,1
91,18240,817,0.11735294117647059,0
123,1276,377,0.13043478260869565,1
150,3994,165,0.33135135135135135,1
156,13385,935,0.2787179487179487,0
135,15607,725,0.037564102564102565,0
124,1385,604,0.27321428571428574,0
116,12780,648,0.25526315789473686,1
125,7097,185,0.04982905982905983,0
155,11926,428,0.46625,0
133,18303,444,0.12602564102564104,0
83,1960,104,0.06090909090909091,0
171,3609,317,0.03723404255319149,0
100,3326,753,0.10525,0
107,11171,223,0.09239130434782608,0
105,8750,816,0.017294117647058824,0
146,17963,675,0.06166666666666667,0
136,13783,288,0.009491525423728815,0
172,19311,773,0.014545454545454547,1
136,12268,938,0.12663716814159293,0
167,18218,623,0.04082474226804124,1
178,5981,663,0.9483333333333334,1
165,7804,220,0.18053571428571427,1
139,17759,335,0.024767441860465114,0
141,11847,755,0.1957777777777778,0
106,16864,966,0.052456140350877194,1
114,13227,351,0.127,0
120,6845,866,0.08597938144329897,0
126,15206,792,0.038256880733944953,0
154,8154,775,0.057831325301204814,0
96,1841,239,0.1771830985915493,0
98,3686,167,0.05917808219178083,0
121,12153,528,0.035666666666666666,0
82,11965,771,0.1348529411764706,0
112,4339,572,0.1338235294117647,0
80,11861,459,0.10666666666666667,0
161,14453,877,0.013660714285714286,0
167,4970,445,0.046136363636363635,0
108,5595,528,0.7552941176470588,1
170,12716,105,0.09261363636363637,1
110,16935,378,0.12533333333333332,0
93,10627,641,0.06,0
166,9642,663,0.05888888888888889,1
173,6007,595,0.008604651162790697,1
87,12652,178,0.07521739130434783,1
138,12016,946,0.16055555555555556,0
149,8730,320,0.17901639344262296,0
131,7593,338,0.10659574468085106,0
144,3471,142,0.06634146341463415,1
127,2035,479,0.05,0
139,1698,148,0.11294117647058823,1
100,10575,262,0.14,0
85,19354,428,0.03259259259259259,1
90,9741,313,0.45545454545454545,0
166,4483,151,1.085,0
124,8332,931,0.32473684210526316,0
102,8140,722,0.08421052631578947,1
142,7763,833,0.34475,0
102,8774,980,0.23578947368421052,0
99,16656,994,0.43533333333333335,0
167,12325,429,0.436,0
141,1966,859,0.3028571428571429,0
157,18182,427,0.03648648648648649,0
123,10854,448,0.2082758620689655,1
177,3048,659,0.14378048780487804,0
109,15535,798,0.24762711864406778,1
137,15873,314,0.08732673267326733,0
147,17399,769,0.4975,0
130,11023,585,0.22818181818181815,1
167,7174,644,0.11960000000000001,0
119,4267,313,0.0232,0
120,19715,651,0.006703296703296703,0
103,12182,192,0.006752136752136753,1
91,11927,629,0.0817391304347826,0
151,4386,413,0.04580952380952381,0
153,2375,866,0.04529411764705882,0
104,2897,115,0.37560000000000004,0
138,19643,243,0.15041666666666667,1
176,18458,131,0.09310344827586207,0
156,12378,224,0.04754545454545455,0
152,18827,527,0.023703703703703703,1
92,16581,190,0.4360606060606061,0
144,9062,908,0.040545454545454544,0
87,8834,185,0.06860215053763441,0
91,12888,709,0.029152542372881354,1
167,7240,412,0.013557692307692307,0
116,9459,953,0.32875,1
126,9300,461,0.11705128205128205,0
89,3120,309,0.7827777777777778,0
128,4351,244,0.18145833333333336,0
88,2648,417,0.010410958904109589,1
97,3069,589,0.19294117647058823,1
110,13420,260,0.4832,0
130,4168,275,0.1753658536585366,0
115,7226,999,0.11562499999999999,0
164,1342,877,0.13669724770642203,0
161,12178,875,0.325,0
106,3615,372,0.16823529411764704,0
139,17165,636,0.21206349206349207,0
146,3875,263,0.2835897435897436,1
136,4974,688,0.5366666666666666,0
133,16501,827,0.04681818181818182,0
119,13425,449,0.13088235294117648,0
86,7429,691,0.14857142857142858,0
174,3075,851,0.1985714285714286,0
139,3600,459,0.1998245614035088,0
125,15499,794,0.1006896551724138,0
160,11022,436,0.6041666666666666,0
158,3753,195,0.13296875,1
155,16165,233,0.008376068376068376,1
173,8882,750,0.1373076923076923,0
80,2924,848,0.11925925925925927,1
91,19823,287,0.1555056179775281,0
103,10125,956,0.17205128205128206,0
176,1709,694,0.2453125,1
106,6591,680,0.4736666666666667,0
150,16514,738,1.0146153846153845,0
145,9327,746,0.2617857142857143,1
138,13941,649,0.15195402298850574,0
153,1030,324,0.07805555555555556,0
89,8389,500,0.2946666666666667,1
173,15006,961,0.03233766233766234,0
127,13780,721,0.006371681415929203,0
122,9521,222,0.14094117647058824,1
172,19455,541,0.05039473684210526,0
127,5247,383,0.12645454545454546,0
139,8890,151,0.294,0
176,8777,702,0.11983193277310925,0
161,8761,278,0.7116666666666667,0
80,18353,477,0.26566666666666666,1
131,13912,926,0.14914893617021277,1
140,15225,960,0.19637681159420292,0
152,4412,148,0.04579439252336449,1
145,8568,178,0.06272727272727273,0
108,8497,857,0.1473076923076923,1
129,10968,946,0.053125,0
122,18752,858,0.12527777777777777,0
95,13872,895,0.11059523809523808,0
86,18862,719,0.06896551724137931,0
106,12417,201,0.3134782608695652,1
162,16023,577,0.25785714285714284,0
82,7901,174,0.15666666666666668,0
161,1655,623,0.0761904761904762,0
90,2338,126,0.018173076923076924,0
89,10569,192,0.11866666666666667,1
166,3930,467,0.16244444444444445,0
118,12212,928,0.0825,0
115,3692,985,0.16393258426966292,0
112,15032,807,0.0901010101010101,1
93,3933,885,0.0904,1
137,18463,637,0.18307692307692308,0
177,8811,872,0.12980392156862744,0
154,6949,477,0.22807692307692307,0
132,13562,317,0.33454545454545453,0
128,10046,504,0.16694444444444445,0
140,2208,757,0.4296,1
99,1395,375,0.3116666666666667,1
136,9688,939,0.1363157894736842,0
101,5586,465,0.1181967213114754,0
84,13834,106,0.08306818181818182,0
172,10374,472,0.03634782608695652,0
146,9193,299,0.233125,0
152,14828,562,0.06455555555555555,0
87,16516,598,0.11563636363636365,0
103,4168,345,0.04380952380952381,0
137,1351,272,0.12702127659574466,0
161,17579,583,0.09403508771929825,1
165,2494,303,0.15722222222222224,0
146,17951,608,0.24280000000000002,1
110,2969,974,0.2974418604651163,1
101,11730,925,0.06605263157894736,0
152,15352,746,0.06920454545454545,0
105,17236,248,0.11452830188679246,0
124,5670,569,0.0425,0
103,15172,454,0.2094736842105263,1
87,10388,343,0.1488095238095238,0
175,14006,743,0.12436974789915967,0
141,4781,416,0.5005263157894737,0
93,10934,933,0.010694444444444444,0
171,18836,938,0.21833333333333335,0
144,4441,913,0.630909090909091,0
153,19074,916,0.5213043478260869,1
113,16676,619,0.13375,0
90,13630,513,0.04985294117647059,1
142,6427,279,0.05270833333333333,0
149,19509,186,0.2833333333333333,0
115,13494,755,0.14271844660194175,0
144,17286,822,0.6690476190476191,1
145,2832,267,0.0375,0
163,11524,444,0.06774193548387097,0
96,1486,112,0.026500000000000003,0
127,11000,266,0.1482178217821782,1
133,13433,461,0.04070707070707071,0
171,12664,664,0.365,0
158,13362,251,0.31822222222222224,0
95,9799,857,0.030375000000000003,0
121,4304,571,0.12152542372881356,1
113,8039,665,0.0536,0
109,3638,742,0.15282608695652175,0
148,14333,750,0.03125,0
117,10090,496,0.18736842105263157,1
152,9749,871,0.16725,0
89,11137,362,0.13291666666666668,1
83,9393,369,0.009905660377358492,1
106,9170,188,0.06333333333333332,1
168,11961,618,0.22126984126984126,1
87,15780,255,0.09845454545454546,1
174,10366,780,0.13703703703703704,1
114,11241,827,0.09000000000000001,0
101,2161,722,0.62,0
120,9769,445,0.2553846153846154,1
161,9582,561,0.09728395061728395,1
170,13421,372,0.031071428571428573,1
174,15735,264,0.12923076923076923,0
179,16436,933,0.6954545454545454,0
141,8090,721,0.23111111111111113,0
99,4235,414,0.08229508196721311,0
102,11764,878,0.12109756097560975,0
125,1203,149,0.07780487804878049,0
152,10184,317,0.17102040816326533,1
117,16734,901,0.014310344827586207,1
125,14486,717,0.015648148148148147,0
108,3292,170,0.09981481481481481,0
92,17510,860,0.06559633027522936,0
81,3900,265,0.5632,1
110,5779,634,0.0953913043478261,0
172,10537,754,0.48000000000000004,0
90,8646,953,0.020192307692307693,0
119,7011,154,0.185,0
110,14796,358,0.10855932203389831,0
163,2982,331,0.1344155844155844,1
163,10781,165,0.2932,0
124,4097,364,0.18275,0
123,5902,897,0.10025974025974026,1
121,7753,702,0.14506172839506173,0
120,13036,837,0.33399999999999996,1
121,3478,555,0.07103092783505155,0
119,17001,780,0.07949367088607595,1
99,10467,845,0.051153846153846154,0
87,10037,755,0.07892857142857143,0
121,7351,145,0.07266666666666667,0
178,14941,201,0.145875,1
135,19963,679,0.17880597014925373,0
106,10377,815,0.06711111111111111,0
140,7938,966,0.02131313131313131,1
148,7106,235,0.05153846153846154,0
114,14532,970,0.1867924528301887,0
127,6650,995,0.07085365853658536,0
177,6168,497,0.3070588235294118,0
157,6111,564,0.05188679245283019,0
173,1245,485,0.6378260869565218,0
111,15993,217,0.5108695652173914,0
120,12035,298,0.32482758620689656,1
149,7370,875,0.4036666666666667,1
136,17918,346,0.0429,0
129,11501,779,0.14125000000000001,0
131,5041,345,0.07814432989690721,0
106,18080,161,0.5154545454545455,1
178,15179,391,0.1890566037735849,1
114,11420,491,0.10852941176470587,1
126,9096,476,0.045849056603773586,1
106,13914,705,0.33999999999999997,0
168,6120,629,0.03836206896551724,1
159,14307,579,0.16271186440677965,0
114,13452,422,0.06456310679611652,1
163,5549,170,0.11035398230088496,0
159,14706,826,0.10569620253164556,0
155,9217,134,0.025824175824175826,0
114,5839,343,0.12415584415584416,0
81,4548,889,0.17516666666666666,0
156,11005,327,0.06913793103448275,1
89,7089,147,0.2693939393939394,0
82,18315,263,1.052,0
161,1852,435,0.10080645161290322,0
88,6864,338,0.11476190476190477,0
124,18612,138,0.16699999999999998,0
86,9292,615,0.10164179104477611,1
146,9029,923,0.043924050632911396,1
99,9771,128,0.13547619047619047,0
151,19717,371,0.10708333333333332,0
110,3059,100,0.4928571428571429,0
114,3637,177,0.01712871287128713,0
107,9845,180,0.2,1
96,8386,284,0.2276923076923077,0
123,13286,311,0.2675925925925926,0
168,7471,556,0.10897435897435898,0
100,8917,349,0.08756756756756758,0
92,10831,555,0.0601010101010101,1
99,10798,296,0.15818181818181817,1
85,17645,664,0.15174603174603177,1
141,10971,810,0.08526881720430107,0
154,9443,343,0.02963855421686747,0
174,10134,645,0.10060000000000001,0
149,15486,279,0.1168867924528302,1
141,7078,232,0.2608,0
93,4056,955,0.0818095238095238,0
137,1670,262,0.1616279069767442,0
139,10691,615,0.33692307692307694,0
105,12041,704,0.12477777777777778,0
102,15320,724,0.12394736842105263,0
98,7282,238,0.09329896907216495,1
105,3685,989,0.06095238095238095,0
135,8314,930,0.14026315789473684,0
103,12504,764,0.0605,0
138,5417,269,0.6490476190476191,0
178,19961,169,0.9853333333333333,0
105,15365,417,0.05606060606060606,0
98,8593,739,0.08399999999999999,0
175,10974,978,0.3936842105263158,0
151,18402,141,0.14081081081081082,0
131,3078,580,0.1192156862745098,0
130,16423,890,0.12133333333333333,0
155,2749,512,0.1576,0
125,13878,748,0.82375,0
97,9728,875,0.13121212121212122,0
88,16413,880,0.1084375,0
83,12636,887,0.38999999999999996,0
82,13852,296,0.07648148148148148,1
109,3601,213,0.1604,0
171,2796,904,0.07569767441860464,0
156,8096,819,0.2038888888888889,0
137,7600,189,0.048,0
90,12142,821,0.3981818181818182,0
136,6379,385,0.11825688073394496,0
150,6390,846,0.21321428571428572,1
82,6223,268,0.12478991596638656,1
91,16480,530,0.07580952380952381,0
167,8330,428,0.21648648648648647,0
159,5267,358,0.0925,0
146,12588,223,0.016788990825688074,1
98,18383,260,0.06428571428571428,0
136,11398,329,0.5741176470588235,0
137,2989,174,0.06483870967741935,0
109,2778,959,0.05710843373493976,0
142,8962,638,0.24923076923076926,0
174,1347,841,0.1509278350515464,0
150,16190,973,0.11714285714285715,0
141,11237,357,0.2001923076923077,0
128,13232,187,0.5555555555555556,0
136,2135,491,0.4723333333333333,1
94,11290,625,0.015565217391304348,0
169,2357,628,0.019594594594594596,0
172,16907,793,0.3943333333333333,0
169,13699,504,0.668125,1
158,10649,841,0.14564102564102563,0
85,3177,144,0.35133333333333333,1
102,9271,850,0.1726315789473684,1
162,17270,598,0.15253164556962026,1
96,16279,633,0.09653846153846153,1
152,6039,806,0.06193877551020408,0
143,1874,232,0.10982142857142858,0
122,17242,967,0.3981818181818182,0
178,6958,889,0.24825,0
144,17196,332,0.08613207547169813,0
99,18673,902,0.3343589743589743,0
142,7461,712,0.10016666666666667,1
166,12516,971,0.34789473684210526,1
103,6278,483,0.35903225806451616,0
128,7799,672,0.056285714285714286,0
114,18206,570,0.23163636363636364,0
133,18670,210,0.06792207792207793,0
169,15132,402,0.333125,0
82,14129,268,0.06265957446808511,0
143,2643,699,0.9257142857142858,0
172,6608,372,0.16323529411764706,0
179,5433,647,0.22484848484848485,1
106,15612,612,0.12165048543689319,0
163,16335,579,0.21666666666666667,0
149,5327,673,0.12456140350877193,0
160,3909,195,0.149,0
102,2434,482,0.19140000000000001,0
149,14883,274,0.0946236559139785,1
138,1888,160,0.25483870967741934,1
144,3722,615,1.3254545454545454,0
83,15039,287,0.07092592592592593,1
135,14302,436,0.14906976744186046,0
175,3895,194,0.08379310344827587,0
162,3231,241,0.5077777777777778,0
162,8483,970,0.08202127659574468,0
97,5311,507,0.06125,1
167,15165,628,0.3937837837837838,1
127,3824,380,0.02,0
96,15660,795,0.061369863013698636,1
149,4203,291,0.3022727272727273,0
150,9157,773,0.6735294117647058,1
101,8338,597,0.052253521126760565,1
130,9910,340,0.1596551724137931,1
107,12594,692,0.22785714285714284,1
167,15666,402,0.33352941176470585,0
82,9603,142,0.9992857142857143,1
96,5981,179,0.20083333333333334,0
115,1927,820,0.06926605504587156,0
133,4473,438,0.0265625,0
175,9214,978,0.03103896103896104,0
164,10114,560,0.497,0
155,19676,676,0.11773584905660378,1
130,16480,681,0.07078651685393259,0
95,14607,306,0.1561842105263158,0
170,4827,133,0.06876712328767123,1
105,6551,127,0.3772413793103448,0
175,3610,715,0.10214285714285715,1
92,12168,421,0.194375,1
89,14718,492,0.23576271186440678,1
126,12996,708,0.19153846153846152,0
106,7323,857,0.48600000000000004,0
154,15162,488,0.1702127659574468,0
96,18048,232,0.3485714285714286,0
105,14078,166,0.23763636363636365,0
106,8841,126,0.24175,0
146,1895,381,0.007739130434782609,0
156,14211,595,0.2478125,0
160,18250,321,0.14833333333333334,0
159,2471,495,0.18714285714285714,0
109,3104,134,0.23545454545454544,0
89,14845,721,0.15391752577319587,1
90,9906,329,0.09696969696969697,0
147,8364,297,0.1282142857142857,0
105,15099,440,0.23863636363636365,1
86,4626,158,1.0281818181818183,0
160,11803,244,0.16477272727272727,0
144,1231,379,0.6725,0
104,11611,726,0.08211764705882353,0
88,14716,310,0.23518518518518516,0
140,16768,282,0.1385263157894737,0
147,17708,374,0.17486842105263156,0
105,13319,107,0.039910714285714285,1
133,9387,817,0.12235955056179776,0
170,4508,868,0.08743589743589744,0
84,16648,446,0.08789473684210526,0
173,4867,175,0.46625,0
104,13618,936,0.3845945945945946,1
154,2782,281,0.4083333333333334,0
120,14217,700,0.013434343434343436,0
135,5134,118,0.11592592592592593,0
111,6522,879,0.6513636363636364,0
139,17113,193,0.12176470588235294,0
176,17892,942,0.252,0
90,15456,443,0.14176470588235296,1
145,2767,216,0.28551724137931034,1
127,18283,543,0.11618181818181818,0
117,2169,739,0.08021505376344086,0
161,10844,520,0.04279569892473118,0
155,18815,947,0.3176595744680851,0
163,4277,833,0.20210526315789473,1
130,3866,829,1.3679999999999999,0
93,11149,216,0.05252747252747253,0
105,16445,727,0.08695652173913043,1
173,9755,215,0.04560344827586207,1
89,2017,693,0.08163043478260869,1
170,14151,318,0.6395238095238095,1
110,19685,249,0.12555555555555556,0
167,5989,286,0.19106382978723405,0
165,11676,708,0.06754098360655737,1
135,9031,638,0.10739495798319328,0
